Company Name,year,ROA,Cash,wc,Inventory,Inventory^2,PPE,Debt,,"Note: This data is only IE 302's final project, and it can't be shared via any platform, including web-based systems, due to confidentiality and registered trademark restrictions."
DOGANLAR MOBILYA GRUBU,2014,-0.034039108,0.058039881,-0.056508303,0.22791521,0.051945343,0.388752111,0.155278509,,
DOGANLAR MOBILYA GRUBU,2015,-0.06852568,0.017736814,-0.067685541,0.260106994,0.067655648,0.364069237,0.088456739,,
DOGANLAR MOBILYA GRUBU,2016,-0.0873404,0.001625737,-0.183305136,0.313714346,0.098416691,0.379072052,0.057081428,,
DOGANLAR MOBILYA GRUBU,2017,0.023126364,0.005097926,-0.093662079,0.284562212,0.080975652,0.385470228,0.135201916,,
DOGANLAR MOBILYA GRUBU,2018,-0.139977062,0.005596321,-0.182295417,0.332937967,0.11084769,0.390758775,-0.00578616,,
DOGANLAR MOBILYA GRUBU,2019,-0.083945634,0.006254213,-0.096374306,0.31122491,0.096860944,0.384538897,0.015421999,,
DOGANLAR MOBILYA GRUBU,2020,0.025545773,0.014113511,-0.134727094,0.295085268,0.087075316,0.389756297,0.029717928,,
DOGANLAR MOBILYA GRUBU,2021,0.014758934,0.028173073,-0.049977424,0.268591627,0.072141462,0.407786171,0.111503924,,
DOGANLAR MOBILYA GRUBU,2022,0.055353927,0.090589309,-0.053108684,0.271829791,0.073891435,0.41047468,0.162689761,,
DOGANLAR MOBILYA GRUBU,2023,0.097533541,0.043232782,-0.097210521,0.211113572,0.04456894,0.470209241,0.298151178,,
DOGANLAR MOBILYA GRUBU,2024,-0.046127233,0,-0.253207202,0.183554592,0.033692288,0.645065529,0.32491434,,
HURRIYET GAZETECILIK MATBAAC,2003,0.071680823,0.00102199,0.225547005,0.023269165,0.000541454,0.555665005,0.727764372,,
HURRIYET GAZETECILIK MATBAAC,2004,0.032463115,0.001161272,0.225948054,0.022940203,0.000526253,0.552386158,0.715392768,,
HURRIYET GAZETECILIK MATBAAC,2005,0.09360868,0.000585722,0.288967365,0.019073383,0.000363794,0.493509492,0.719645317,,
HURRIYET GAZETECILIK MATBAAC,2006,0.107448691,0,0.31081378,0.018571952,0.000344917,0.526387893,0.725001418,,
HURRIYET GAZETECILIK MATBAAC,2007,0.051371128,0,0.147414543,0.014763458,0.00021796,0.303354633,0.468515506,,
HURRIYET GAZETECILIK MATBAAC,2008,-0.047586274,0.181146086,0.134823293,0.011471128,0.000131587,0.258825544,0.433487417,,
HURRIYET GAZETECILIK MATBAAC,2009,-0.018921211,0.150152319,0.041415768,0.009949277,9.89881E-05,0.273600812,0.494953625,,
HURRIYET GAZETECILIK MATBAAC,2010,-0.02538371,0.056706267,-0.027180501,0.011178485,0.000124959,0.2906672,0.489594193,,
HURRIYET GAZETECILIK MATBAAC,2011,-0.143817356,0,0.004258674,0.011332869,0.000128434,0.205467139,0.363185139,,
HURRIYET GAZETECILIK MATBAAC,2012,0.0970236,0.073071496,0.01374699,0.012491234,0.000156031,0.198633608,0.481484678,,
HURRIYET GAZETECILIK MATBAAC,2013,-0.025382299,0.032819013,0.086708602,0.012068932,0.000145659,0.189402282,0.502739147,,
HURRIYET GAZETECILIK MATBAAC,2014,-0.180402982,0.060571414,-0.021374812,0.014459148,0.000209067,0.235076938,0.45690331,,
HURRIYET GAZETECILIK MATBAAC,2015,-0.034921933,0,-0.052832319,0.013278785,0.000176326,0.214083046,0.404442444,,
HURRIYET GAZETECILIK MATBAAC,2016,-0.077611505,0,0.003146702,0.01472031,0.000216688,0.139317065,0.446187971,,
HURRIYET GAZETECILIK MATBAAC,2017,-0.015791787,0,0.079350282,0.018004665,0.000324168,0.329594063,0.394088676,,
HURRIYET GAZETECILIK MATBAAC,2018,0.333174706,0.065053783,0.254022964,0.020049899,0.000401998,0.312956648,0.732311487,,
HURRIYET GAZETECILIK MATBAAC,2019,-0.058652615,0,0.16071548,0.017800042,0.000316841,0.496039728,0.729818443,,
HURRIYET GAZETECILIK MATBAAC,2020,-0.06168147,0.004758682,0.049874425,0.018218982,0.000331931,0.536343123,0.662913068,,
HURRIYET GAZETECILIK MATBAAC,2021,0.042001726,0.001872023,-0.046464508,0.020542631,0.000422,0.59405223,0.664350822,,
HURRIYET GAZETECILIK MATBAAC,2022,0.051621118,0.002228045,-0.133625847,0.013039696,0.000170034,0.254428649,0.660658034,,
HURRIYET GAZETECILIK MATBAAC,2023,-0.223204383,0.00077884,0.083901145,0.014477151,0.000209588,0.36147463,0.687875063,,
HURRIYET GAZETECILIK MATBAAC,2024,-0.23700571,0.000464132,-0.09971355,0.013998,0.000195944,0.334478754,0.570240116,,
IZMIR DEMIR CELIK SANAYI INC,2000,0,0.207831778,0.264533637,0.09280635,0.008613019,0.512253697,0.717759065,,
IZMIR DEMIR CELIK SANAYI INC,2001,0,0.010727242,0.043467864,0.186777586,0.034885867,0.556531894,0.553026138,,
IZMIR DEMIR CELIK SANAYI INC,2002,-0.015335123,0.026198423,-0.049704437,0.187219653,0.035051198,0.596588829,0.555272373,,
IZMIR DEMIR CELIK SANAYI INC,2003,-0.054286471,0.071705753,-0.075277067,0.127760577,0.016322765,0.617393601,0.560528209,,
IZMIR DEMIR CELIK SANAYI INC,2004,0,0.033305317,0.149174823,0.308973728,0.095464765,0.509607378,0.646124708,,
IZMIR DEMIR CELIK SANAYI INC,2005,0.04327725,0.045587181,0.123289207,0.347114793,0.12048868,0.461993131,0.649685272,,
IZMIR DEMIR CELIK SANAYI INC,2006,0,0.142639582,0.210868961,0.296096279,0.087673007,0.410048631,0.667612647,,
IZMIR DEMIR CELIK SANAYI INC,2007,0.124274982,0.060793298,0.226913506,0.366123972,0.134046763,0.435236451,0.705803905,,
IZMIR DEMIR CELIK SANAYI INC,2008,0.199776516,0.484652955,0.316759304,0.059792518,0.003575145,0.30076777,0.596317377,,
IZMIR DEMIR CELIK SANAYI INC,2009,-0.020751691,0.058015152,0.159016534,0.155263395,0.024106722,0.651129828,0.76781463,,
IZMIR DEMIR CELIK SANAYI INC,2010,0.027558693,0.163083756,0.15794099,0.283304251,0.080261299,0.485826459,0.621018401,,
IZMIR DEMIR CELIK SANAYI INC,2011,0.042555789,0.255527999,0.101361006,0.189197669,0.035795758,0.407365329,0.4875103,,
IZMIR DEMIR CELIK SANAYI INC,2012,0.000306362,0.065446744,0.015272214,0.160538072,0.025772473,0.606554369,0.449187956,,
IZMIR DEMIR CELIK SANAYI INC,2013,-0.052900812,0.163548801,-0.075264826,0.155166941,0.02407678,0.540513594,0.222053489,,
IZMIR DEMIR CELIK SANAYI INC,2014,-0.017042897,0.051666657,-0.168434937,0.126518171,0.016006848,0.636309424,0.238364052,,
IZMIR DEMIR CELIK SANAYI INC,2015,-0.087776416,0.107118249,-0.171202968,0.111592778,0.012452948,0.577800548,0.127623307,,
IZMIR DEMIR CELIK SANAYI INC,2016,-0.024506569,0.092306017,-0.177731683,0.118039501,0.013933324,0.611111538,0.225930887,,
IZMIR DEMIR CELIK SANAYI INC,2017,0.004925524,0.059209143,-0.180598056,0.201641206,0.040659176,0.580809943,0.224637938,,
IZMIR DEMIR CELIK SANAYI INC,2018,-0.100649352,0.03418601,-0.277478316,0.24960323,0.062301772,0.496600394,0.093262605,,
IZMIR DEMIR CELIK SANAYI INC,2019,-0.124816269,0.081478214,-0.378936348,0.190276208,0.036205035,0.566897822,0.078021856,,
IZMIR DEMIR CELIK SANAYI INC,2020,-0.098595212,0.055350347,-0.404465612,0.202353205,0.04094682,0.65923285,0.095674042,,
IZMIR DEMIR CELIK SANAYI INC,2021,-0.098837355,0.262990062,-0.2540947,0.233800337,0.054662598,0.384939179,0.103271296,,
IZMIR DEMIR CELIK SANAYI INC,2022,0.098713208,0.129145753,-0.110565128,0.289430016,0.083769734,0.347557827,0.220342461,,
IZMIR DEMIR CELIK SANAYI INC,2023,0.032690664,0.042027799,-0.080453712,0.179621707,0.032263958,0.670828895,0.543107354,,
IZMIR DEMIR CELIK SANAYI INC,2024,-0.053918766,0.078716847,-0.144356693,0.174012772,0.030280445,0.64678304,0.452792458,,
KOC HOLDING AS,2000,0.009903978,0.105779093,0.132908804,0.066485557,0.004420329,0.19316172,0.295772054,,
KOC HOLDING AS,2001,-0.045551024,0.119500361,0.142669498,0.096181624,0.009250905,0.351033097,0.483460498,,
KOC HOLDING AS,2002,0.003387989,0.012028579,0.057808524,0.084732653,0.007179622,0.271845541,0.336439796,,
KOC HOLDING AS,2003,2.62697E-08,0.011687847,0.088784478,0.096547158,0.009321354,0.245460667,0.374051183,,
KOC HOLDING AS,2004,0.026610577,0.105536441,0.076006737,0.11358619,0.012901823,0.212028462,0.358388936,,
KOC HOLDING AS,2005,0.016292044,0.013541836,-0.111214689,0.059481648,0.003538066,0.138968746,0.223737297,,
KOC HOLDING AS,2006,0.009795355,0.01139276,-0.068580847,0.080886033,0.00654255,0.184238423,0.20355664,,
KOC HOLDING AS,2007,0.038444667,0.011667644,-0.068873434,0.077403678,0.005991329,0.165595758,0.252204257,,
KOC HOLDING AS,2008,0.031184349,0.128361602,-0.08470752,0.056624939,0.003206384,0.1610987,0.248599774,,
KOC HOLDING AS,2009,0.021528646,0.152118764,-0.068414763,0.050627815,0.002563176,0.160116136,0.28291995,,
KOC HOLDING AS,2010,0.021375711,0.155327016,-0.093968529,0.05167572,0.00267038,0.128734631,0.258531714,,
KOC HOLDING AS,2011,0.021541732,0.114787824,-0.127999106,0.068850103,0.004740337,0.116979546,0.23596195,,
KOC HOLDING AS,2012,0.02122438,0.141607767,-0.072172546,0.06103567,0.003725353,0.130808288,0.245273443,,
KOC HOLDING AS,2013,0.045581133,0.151336691,0.11353379,0.111246529,0.01237579,0.253020056,0.445494316,,
KOC HOLDING AS,2014,0.042385084,0.154952687,0.090841467,0.085482981,0.00730734,0.282061459,0.458257852,,
KOC HOLDING AS,2015,0.048881247,0.144596084,0.124542416,0.077824726,0.006056688,0.262075271,0.46140499,,
KOC HOLDING AS,2016,0.039286355,0.192990875,0.161235037,0.091923229,0.00844988,0.225272777,0.418592398,,
KOC HOLDING AS,2017,0.047170228,0.200360963,0.166199923,0.106072407,0.011251356,0.206470845,0.412542918,,
KOC HOLDING AS,2018,0.044198675,0.196186926,0.193072176,0.113735468,0.012935757,0.210709506,0.37483999,,
KOC HOLDING AS,2019,0.029014503,0.24987091,0.153311028,0.115173978,0.013265045,0.199241378,0.328074917,,
KOC HOLDING AS,2020,0.014716016,0.095795507,-0.115725166,0.030606049,0.00093673,0.061134397,0.139773014,,
KOC HOLDING AS,2021,0.014886739,0.091959247,-0.101613835,0.046705317,0.002181387,0.050137198,0.118666082,,
KOC HOLDING AS,2022,0.044108596,0.095803472,-0.103352471,0.052211749,0.002726067,0.046143231,0.156197989,,
KOC HOLDING AS,2023,0.025264388,0.101227192,-0.053668023,0.041281723,0.001704181,0.096487365,0.23584479,,
KOC HOLDING AS,2024,0.000334173,0.078597762,-0.068054927,0.04365823,0.001906041,0.108967103,0.219711004,,
KOC HOLDING AS,2025,0.004137393,0.06747969,-0.083346434,0.03977283,0.001581878,0.105659696,0.205463555,,
KONYA CIMENTO,2008,0.091844075,0.079998019,0.388316062,0.148428866,0.022031128,0.496361475,0.846955212,,
KONYA CIMENTO,2009,0.061358897,0.343552346,0.459104175,0.087254444,0.007613338,0.474258687,0.898405718,,
KONYA CIMENTO,2010,0.087080368,0.338183387,0.496113977,0.106270485,0.011293416,0.433717006,0.90204701,,
KONYA CIMENTO,2011,0.066272854,0.375056088,0.480366019,0.100311042,0.010062305,0.395698559,0.84470989,,
KONYA CIMENTO,2012,0.090244978,0.320451517,0.462822177,0.101774061,0.01035796,0.428605183,0.865317019,,
KONYA CIMENTO,2013,0.09079253,0.285010462,0.381865092,0.09655572,0.009323007,0.454555228,0.817767301,,
KONYA CIMENTO,2014,0.141788007,0.322014479,0.440548368,0.095491515,0.009118629,0.427006209,0.846500236,,
KONYA CIMENTO,2015,0.106206556,0.343316844,0.469262379,0.09126561,0.008329412,0.391857757,0.841921136,,
KONYA CIMENTO,2016,0.101487462,0.228975459,0.399760063,0.138373482,0.019147221,0.434536208,0.821183149,,
KONYA CIMENTO,2017,0.09681226,0.183486747,0.411207896,0.144118014,0.020770002,0.419338897,0.802562847,,
KONYA CIMENTO,2018,0.079843753,0.139942183,0.394164931,0.217506577,0.047309111,0.416041307,0.799306837,,
KONYA CIMENTO,2019,0.001414041,0.151950381,0.364797093,0.142503385,0.020307215,0.44832965,0.809143823,,
KONYA CIMENTO,2020,0.037082964,0.156855531,0.331982176,0.107191355,0.011489987,0.406345289,0.747208918,,
KONYA CIMENTO,2021,0.029004892,0.171151088,0.200884068,0.186776343,0.034885402,0.318935192,0.549811297,,
KONYA CIMENTO,2022,0.094110674,0.132837021,0.083898869,0.237777485,0.056538132,0.235095737,0.315264445,,
KONYA CIMENTO,2023,0.18659002,0.062599145,0.125156796,0.187774504,0.035259264,0.504267174,0.681095775,,
KONYA CIMENTO,2024,-0.076197221,0.033000884,0.116638516,0.178119499,0.031726556,0.572131495,0.719607697,,
T TUBORG,2002,-0.201336923,0.001812765,-0.435964152,0.051351902,0.002637018,0.543728288,0.067563346,,
T TUBORG,2003,0.060462221,0.161402629,-0.003011727,0.057058537,0.003255677,0.414090848,0.524320056,,
T TUBORG,2004,-0.166538261,0.003790106,-0.093069365,0.069452406,0.004823637,0.501878622,0.521186982,,
T TUBORG,2005,-0.364098877,0.022180132,-0.274986636,0.071770908,0.005151063,0.577669634,0.289162012,,
T TUBORG,2006,-0.293986196,0.011910576,-0.503750564,0.079462204,0.006314242,0.512034981,-0.004874812,,
T TUBORG,2007,-0.196786339,0.018736198,-0.488641532,0.112421874,0.012638678,0.543842046,0.050521153,,
T TUBORG,2008,-0.530226389,0.043827521,-0.120831312,0.122212213,0.014935825,0.520164124,0.388800348,,
T TUBORG,2009,-0.007681846,0.095226205,0.089154041,0.086327801,0.007452489,0.526525213,0.604374296,,
T TUBORG,2010,-0.026250246,0.002682607,-0.003738284,0.107861821,0.011634172,0.490190433,0.493663655,,
T TUBORG,2011,-0.031579341,0.005831699,-0.072629121,0.099729149,0.009945903,0.448704586,0.371977211,,
T TUBORG,2012,0.120744419,0.045431635,0.033513771,0.125972651,0.015869109,0.390441253,0.446696193,,
T TUBORG,2013,0.182823708,0.117658519,0.135594816,0.107120889,0.011474885,0.368444901,0.510689762,,
T TUBORG,2014,0.182611422,0.280401251,0.195445747,0.05900381,0.00348145,0.334719635,0.537819717,,
T TUBORG,2015,0.173667019,0.344492651,0.266705124,0.061745411,0.003812496,0.287073723,0.560904885,,
T TUBORG,2016,0.184270177,0.231180546,0.311003471,0.084038993,0.007062552,0.265626288,0.581102525,,
T TUBORG,2017,0.185246533,0.207225058,0.326139373,0.061531563,0.003786133,0.258885665,0.624446263,,
T TUBORG,2018,0.182871904,0.062659147,0.28578655,0.109870835,0.0120716,0.2918234,0.600956882,,
T TUBORG,2019,0.172553086,0.137040502,0.165838466,0.117310412,0.013761733,0.339242368,0.51510405,,
T TUBORG,2020,0.151830774,0.29842098,0.211715783,0.094886574,0.009003462,0.290606662,0.52905477,,
T TUBORG,2021,0.252465041,0.307872492,0.314116648,0.121365647,0.01472962,0.262392922,0.613549341,,
T TUBORG,2022,0.231683066,0.247937161,0.161891719,0.183842953,0.033798231,0.241536317,0.473088052,,
T TUBORG,2023,0.05348306,0.260870154,0.144609019,0.123149962,0.015165913,0.358030766,0.532128902,,
T TUBORG,2024,0.135366101,0.247686063,0.224392775,0.109288791,0.01194404,0.357930835,0.600501125,,
NET HOLDING AS,2000,0,0.026484718,0.066848747,1.66496E-05,2.77208E-10,0.19754012,0.931772902,,
NET HOLDING AS,2001,0.018662159,0.002412368,-0.009167082,0,0,0.177185408,0.88370268,,
NET HOLDING AS,2003,-0.08193047,0.002946952,0.27608226,0.143949494,0.020721457,0.492323176,0.431105237,,
NET HOLDING AS,2004,0,0,0.22761004,0.164711632,0.027129922,0.529118995,0.556451613,,
NET HOLDING AS,2005,-0.040016038,0.005922387,0.175361103,0.171521574,0.02941965,0.400843337,0.543656794,,
NET HOLDING AS,2006,0.017197861,0.045030303,0.129586453,0.122862745,0.015095254,0.426937611,0.501925134,,
NET HOLDING AS,2007,0.258203622,0,0.157735615,0.100667087,0.010133862,0.452556493,0.78760844,,
NET HOLDING AS,2008,-0.031037057,0,-0.007591496,0.1058112,0.01119601,0.378235473,0.571459329,,
NET HOLDING AS,2009,-0.012251547,0.032384994,-0.046623858,0.108037762,0.011672158,0.431174232,0.638828922,,
NET HOLDING AS,2010,0.080425472,0.175661175,0.16801063,0.079911782,0.006385893,0.335936787,0.763725777,,
NET HOLDING AS,2011,0.015394859,0.084131608,0.054921004,0.034845126,0.001214183,0.330529818,0.646911976,,
NET HOLDING AS,2012,0.118100901,0.114558752,-0.036085031,0.012150319,0.00014763,0.409212514,0.543897112,,
NET HOLDING AS,2013,0.099678341,0,0.011498717,0.00817657,6.68563E-05,0.623029965,0.576405721,,
NET HOLDING AS,2014,0.010488039,0.269305417,0.180273334,0.008381333,7.02468E-05,0.463438437,0.584956975,,
NET HOLDING AS,2015,0.023318641,0.148899074,0.129884305,0.007660271,5.86797E-05,0.557917649,0.719921435,,
NET HOLDING AS,2016,-0.007852126,0.104523505,0.153751569,0.009325822,8.69709E-05,0.535683814,0.685849304,,
NET HOLDING AS,2017,0.071015259,0.064282403,0.046240519,0.007146022,5.10656E-05,0.598245487,0.655092719,,
NET HOLDING AS,2018,0.041662135,0.046635954,0.029251579,0.00545479,2.97547E-05,0.614534762,0.639025575,,
NET HOLDING AS,2019,0.010375006,0.057912548,0.013975111,0.005259855,2.76661E-05,0.638192447,0.608029137,,
NET HOLDING AS,2020,-0.064598971,0.043920604,-0.025089321,0.004771921,2.27712E-05,0.645206644,0.546881286,,
NET HOLDING AS,2021,0.051260569,0.068144301,-0.014882453,0.003373637,1.13814E-05,0.623571657,0.599160542,,
NET HOLDING AS,2022,0.096913885,0.040369332,-0.061358225,0.005559264,3.09054E-05,0.605551524,0.630611409,,
NET HOLDING AS,2023,0.038587971,0.035366059,-0.049584217,0.005372811,2.88671E-05,0.6106017,0.616221849,,
NET HOLDING AS,2024,0.031072493,0.024825329,-0.035394685,0.00456135,2.08059E-05,0.685273153,0.658122119,,
MARSHALL BOYA VERNIK SANAYII,2023,-0.067469595,0.285003359,0.026080571,0.14977506,0.022432568,0.329507262,0.358806496,,
MARSHALL BOYA VERNIK SANAYII,2024,-0.095252571,0.144723766,-0.066367052,0.15605653,0.024353641,0.428252565,0.349362586,,
OYAK CIMENTO FABRIKALARI,2004,0.206999292,0.023877321,0.446078091,0.056220744,0.003160772,0.28784743,0.886301446,,
OYAK CIMENTO FABRIKALARI,2005,0.311079102,0.255366611,0.497716742,0.030226893,0.000913665,0.192046812,0.880033437,,
OYAK CIMENTO FABRIKALARI,2006,0.364710314,0.298301073,0.340104745,0.040730837,0.001659001,0.391293666,0.898654044,,
OYAK CIMENTO FABRIKALARI,2007,0.367463546,0,0.394422233,0.060514396,0.003661992,0.456195066,0.8963392,,
OYAK CIMENTO FABRIKALARI,2008,0.276922205,0.125275295,0.319536209,0.108660448,0.011807093,0.504651671,0.892857721,,
OYAK CIMENTO FABRIKALARI,2009,0.313902199,0.220293565,0.408007983,0.096630315,0.009337418,0.418014435,0.891628499,,
OYAK CIMENTO FABRIKALARI,2010,0.267658528,0.071868794,0.272302305,0.103943095,0.010804167,0.38767307,0.857160985,,
OYAK CIMENTO FABRIKALARI,2011,0.266141956,0.140454854,0.299881466,0.120610687,0.014546938,0.337689062,0.832677445,,
OYAK CIMENTO FABRIKALARI,2012,0.121086746,0.071940142,0.181711018,0.119534818,0.014288573,0.37178594,0.74235345,,
OYAK CIMENTO FABRIKALARI,2013,0.172398899,0.069878167,0.25763226,0.125136423,0.015659124,0.371769128,0.799680169,,
OYAK CIMENTO FABRIKALARI,2014,0.196422108,0.052833585,0.254111217,0.138752564,0.019252274,0.383795135,0.817400974,,
OYAK CIMENTO FABRIKALARI,2015,0.150563186,0.03921649,0.239559967,0.12646857,0.015994299,0.380583638,0.817718096,,
OYAK CIMENTO FABRIKALARI,2016,0.137448435,0.038092346,0.266418647,0.121269311,0.014706246,0.371111135,0.858845733,,
OYAK CIMENTO FABRIKALARI,2017,0.157509322,0.082395191,0.272730532,0.103476505,0.010707387,0.311197356,0.811980138,,
OYAK CIMENTO FABRIKALARI,2018,0.082807803,0.008381257,0.452002462,0.2142721,0.045912533,0.273659761,0.700837037,,
OYAK CIMENTO FABRIKALARI,2019,0.097026885,0.249243606,0.501947581,0.159554284,0.02545757,0.343841405,0.80366447,,
OYAK CIMENTO FABRIKALARI,2020,0.09022845,0.112978314,0.089413896,0.1033917,0.010689844,0.466157378,0.574454776,,
OYAK CIMENTO FABRIKALARI,2021,0.148732452,0.064569244,0.249077146,0.165742958,0.027470728,0.415410386,0.610776158,,
OYAK CIMENTO FABRIKALARI,2022,0.396201037,0.155913758,0.275768699,0.167688306,0.028119368,0.223743974,0.648378906,,
OYAK CIMENTO FABRIKALARI,2023,0.226995522,0.149815963,0.230143156,0.119738897,0.014337403,0.404212761,0.753790088,,
OYAK CIMENTO FABRIKALARI,2024,0.126999067,0.112556877,0.231289585,0.11698623,0.013685778,0.427052327,0.808368435,,
MARTI OTEL ISLETMELERI AS,2008,-0.025785103,0.072058738,0.124707288,0.036980849,0.001367583,0.325321521,0.455230232,,
MARTI OTEL ISLETMELERI AS,2009,0.016622836,0.005956038,-0.061682274,0.061792874,0.003818359,0.589217686,0.378966255,,
MARTI OTEL ISLETMELERI AS,2010,0.01402735,0.000443536,-0.110084023,0.068727383,0.004723453,0.574358634,0.397976314,,
MARTI OTEL ISLETMELERI AS,2011,-0.01930531,0.037918584,0.047911878,0.149415355,0.022324948,0.531932288,0.598453854,,
MARTI OTEL ISLETMELERI AS,2012,-0.02645177,0,-0.032936983,0.125297553,0.015699477,0.528681243,0.448063145,,
MARTI OTEL ISLETMELERI AS,2013,-0.038436532,0.006310541,-0.122990753,0.035875415,0.001287045,0.575008237,0.303105849,,
MARTI OTEL ISLETMELERI AS,2014,-0.099270923,0,-0.172670956,0.029439214,0.000866667,0.558989738,0.172882872,,
MARTI OTEL ISLETMELERI AS,2015,-0.048890375,0,-0.20144818,0.007699667,5.92849E-05,0.756262881,0.504263929,,
MARTI OTEL ISLETMELERI AS,2016,-0.056863173,0.001237882,-0.19352506,0.005240531,2.74632E-05,0.719767407,0.346449339,,
MARTI OTEL ISLETMELERI AS,2017,-0.124863607,0.001542647,-0.191935678,0.003017828,9.10729E-06,0.77333854,0.210726394,,
MARTI OTEL ISLETMELERI AS,2018,-0.015603248,0,-0.188442528,0.00428771,1.83845E-05,0.771271119,0.180329916,,
MARTI OTEL ISLETMELERI AS,2019,-0.098578493,0.00164053,-0.218058021,0.00408227,1.66649E-05,0.76896922,0.084108107,,
MARTI OTEL ISLETMELERI AS,2020,-0.092552145,0,-0.826909934,0.002556513,6.53576E-06,0.799787706,0.050548903,,
MARTI OTEL ISLETMELERI AS,2021,0.070512771,0.016103682,-0.728364066,0.001937213,3.75279E-06,0.801520811,0.096484312,,
MARTI OTEL ISLETMELERI AS,2022,0.003808036,0,-0.094108985,0.001797376,3.23056E-06,0.826112843,0.341598691,,
MARTI OTEL ISLETMELERI AS,2023,0.0001054,0.028334394,-0.002681717,0.002296946,5.27596E-06,0.822264838,0.613737391,,
MARTI OTEL ISLETMELERI AS,2024,-0.025466471,0,-0.029737341,0.002461621,6.05958E-06,0.907615584,0.676794794,,
MARTI OTEL ISLETMELERI AS,2025,0.012104035,0.000528621,-0.048325145,0.002329411,5.42616E-06,0.878081703,0.590749144,,
MIGROS TICARET AS,2000,0.02591597,0.200277015,0.053590375,0.137128309,0.018804173,0.221395116,0.341861792,,
MIGROS TICARET AS,2001,0.036579394,0.072996623,0.038566714,0.101391441,0.010280224,0.577906097,0.432295476,,
MIGROS TICARET AS,2002,0.039889435,0.069294151,0.003752833,0.094423733,0.008915841,0.615440996,0.467062226,,
MIGROS TICARET AS,2003,0.06675528,0.007015566,0.024271663,0.112072701,0.01256029,0.54868403,0.507677819,,
MIGROS TICARET AS,2004,0.056576827,0.094870389,0.076239588,0.112447176,0.012644367,0.50736479,0.502280275,,
MIGROS TICARET AS,2005,0.031219318,0.069566915,-0.062850346,0.112834717,0.012731673,0.39610306,0.335536186,,
MIGROS TICARET AS,2006,0.028203555,0.116660908,-0.093428442,0.141298426,0.019965245,0.374175069,0.330821325,,
MIGROS TICARET AS,2007,0.195381177,0.149414872,0.157852088,0.141619415,0.020056059,0.262101088,0.519249397,,
MIGROS TICARET AS,2008,0.090281729,0.377843326,0.158144515,0.169865509,0.028854291,0.272974143,0.560856499,,
MIGROS TICARET AS,2009,0.019144817,0.227079219,0.087205118,0.102210257,0.010446937,0.191351407,0.265109038,,
MIGROS TICARET AS,2010,0.007648349,0.158815378,0.00491491,0.134101623,0.017983245,0.214445306,0.241974047,,
MIGROS TICARET AS,2011,-0.029783994,0.184320678,0.039933851,0.123883317,0.015347076,0.204139454,0.218156332,,
MIGROS TICARET AS,2012,0.015657468,0.185064572,0.005940247,0.139756007,0.019531742,0.203106673,0.224395196,,
MIGROS TICARET AS,2013,-0.079904117,0.179126165,-0.065545269,0.146851234,0.021565285,0.212824337,0.143225164,,
MIGROS TICARET AS,2014,0.017612065,0.123192029,-0.176400623,0.172143713,0.029633458,0.230142514,0.16432767,,
MIGROS TICARET AS,2015,-0.064308662,0.145715195,-0.119802448,0.19170756,0.036751789,0.227115132,0.089569753,,
MIGROS TICARET AS,2016,-0.045932215,0.182399923,-0.124457112,0.20083176,0.040333396,0.200134471,0.038052647,,
MIGROS TICARET AS,2017,0.049764357,0.156986414,-0.168870803,0.185218499,0.034305892,0.363040472,0.1482283,,
MIGROS TICARET AS,2018,-0.076763314,0.160821163,-0.202176031,0.206622023,0.04269266,0.354900444,0.058346175,,
MIGROS TICARET AS,2019,-0.034030583,0.161007477,-0.1567744,0.184390571,0.033999883,0.462655683,0.022327003,,
MIGROS TICARET AS,2020,-0.026269895,0.210091078,-0.199767084,0.217165248,0.047160745,0.361715871,0.002175892,,
MIGROS TICARET AS,2021,0.019789866,0.20067822,-0.243380934,0.258300169,0.066718977,0.361092522,0.029616264,,
MIGROS TICARET AS,2022,0.070565899,0.21080872,-0.161623746,0.299382482,0.08962987,0.308948544,0.112282172,,
MIGROS TICARET AS,2023,0.095829217,0.134103111,-0.076194568,0.238021486,0.056654228,0.396404914,0.393512876,,
MIGROS TICARET AS,2024,0.042013581,0.150103356,-0.088762449,0.207599506,0.043097555,0.434192636,0.384397077,,
OLMUKSAN INTERNATIONAL PAPER,2003,0.042025316,0.032982706,0.35218399,0.123023712,0.015134834,0.53936174,0.878352648,,
OLMUKSAN INTERNATIONAL PAPER,2004,0.051258471,0.063433358,0.387850436,0.133777147,0.017896325,0.501236147,0.872027082,,
OLMUKSAN INTERNATIONAL PAPER,2005,0.058714699,0.071770661,0.387013341,0.116327995,0.013532203,0.480768755,0.845426082,,
OLMUKSAN INTERNATIONAL PAPER,2006,0.107631223,0.037570399,0.485869565,0.165110385,0.027261439,0.374943681,0.853255238,,
OLMUKSAN INTERNATIONAL PAPER,2007,0.14046589,0.02400815,0.388559954,0.164218111,0.026967588,0.477598791,0.84279534,,
OLMUKSAN INTERNATIONAL PAPER,2008,0.018771271,0.012355456,0.378207281,0.16906675,0.028583566,0.475777792,0.833685034,,
OLMUKSAN INTERNATIONAL PAPER,2009,0.03679066,0.064040746,0.399173275,0.13212149,0.017456088,0.426151844,0.806871272,,
OLMUKSAN INTERNATIONAL PAPER,2010,0.147005458,0.021922281,0.386812452,0.162739031,0.026483992,0.391535796,0.750015454,,
